Segmento	CNPJ	Nome
S5	2493000	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS NOS ESTADOS DE ALAGOAS, SERGIPE, BAHIA E EMPRESARIOS DA REGIAO METROPOLITANA DO AGRESTE ALAGOANO - SICOOB LESTE
S5	27302181	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES
S5	67915868	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SAO PAULO - CREDIPRODESP
S5	4464352	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.
S5	1918144	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG
S5	90560434	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DAS INDUSTRIAS METALURGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE
S5	20177390	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA
S5	2562412	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO SAO MARTINHO   USICRED
S5	2850075	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.
S5	27418557	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM SANEAMENTO BASICO NO ESTADO DO ESPIRITO SANTO - CECMESB-ES
S5	7494300	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES NA AREA DE SAUDE, AFINS E EMPRESARIOS VINCULADOS - ACCI DE ERECHIM-RS-CREDISUL
S5	71384697	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES NAS INDUSTRIAS DE EXTRACAO DE FERRO E METAIS BASICOS DA REGIAO DE CONGONHAS LTDA. - COOFERSE
S5	10719496	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES NAS INDUSTRIAS METALURGICAS, MECANICA E MATERIAL ELETRICO DE SAO LEOPOLDO E REGIAO - COOPERMETAL
S5	3844699	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.
S5	33735192	COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA
S5	37079720	COOPERATIVA DE ECONOMIA E CREDITO MUTUO SERV MEMBROS JUSTICA TRABALHO MPT TERRITORIO NACIONAL PODER JUDICIARIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA
S5	5591437	COOPERATIVA DE ECONOMIA E CREDITO MUTUO SERVIDORES PUBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRACAO DIRETA, INDIRETA E ASSEMBLEIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS
S5	1526924	COOPERATIVA DE ECONOMIA E CREDITO MUTUO UNICRED IJUA LTDA - UNICRED IJUA
S5	73750424	COOPERATIVA DE ECONOMIA E CREDITO MUTUO UNICRED INTEGRACAO LTDA.
S5	1705236	COOPERATIVA DE ECONOMIA E CREDITO MUTUO UNICRED REGIAO DA CAMPANHA LTDA - UNICRED REGIAO DA CAMPANHA
S5	3459850	COOPERATIVA DE POUPANCA E CREDITO DE LIVRE ADMISSAO DA REGIAO DE MARINGA - SICOOB METROPOLITANO
S5	25606237	COOPERATIVA DE POUPANCA E CREDITO DE LIVRE ADMISSAO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE
S5	10262276	COOPERATIVA DE POUPANCA E CREDITO MUTUO DOS EMPRESARIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA
S5	1864151	COOPERATIVA ECONOMIA CREDITO MUTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITA NOVA LIMA RIBEIRAO DAS NEVES SABARA SANTA LUZIA VESPASIANO SICOOB CREDISERV
S5	2000895	COOPERATIVA ECONOMIA CREDITO MUTUO SERVIDORES PODER JUDICIARIO, TRIBUNAL CONTAS ESTADUAL E SERVIDORES ORGAOS ENTIDADES AREA CIENCIA TECNOLOGIA NO ESTADO DO RIO DE JANEIRO LTDA.
S5	22760839	COOPERATIVA REGIAONAL DE CREDITO DE LIVRE ADMISSAO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSAO CREDITO
S5	1658426	COOPERFORTE - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS FEDERAIS LTDA.
S5	83332700	COOPERJUS - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTERIO PUBLICO DA UNIAO NO ESTADO DO PARA.
S5	83325811	COOPERUFPA  - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONARIOS NO ESTADO DO PARAA
S5	68848563	COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA
S5	4995006	COOPESTADO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS NA REGIAO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA
S5	41219353	COOPSEBRAE - COOPERATIVA DE CREDITO MUTUO DOS FUNCIONARIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOAO PESSAOA
S5	2723075	COOPSERJ - COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.
S5	58022195	COPERCRED - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI
S5	7327045	CORPAL SCMEPP LTDA
S5	23241540	CREBEL - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DAS EMPRESAS BELGO BEKAERT - CREBEL LTDA.
S5	3635061	CREDBRASIL - SCM LTDA
S5	4899135	CREDEXTRA - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA AREALMAR DISTRIBUIDORA LTDA
S5	78157146	CREDIALIANCA COOPERATIVA DE CREDITO RURAL
S5	2996857	CREDICORES - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA AREA DE SEGUROS DO ESPIRITO SANTO
S5	4223451	CREDILON SCM REG. LONDRINA LTD
S5	4608925	CREDJUST - COOPERATIVA DE CREDITO MUTUO DOS INTEGRANTES DA JUSTICA DO TRABALHO DA 13 REGIAO LTDA.
S5	3603683	CREDSEF - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL
S5	18188384	CREFAZ SCMEPP LTDA
S5	28145589	CRETOVALE - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DA VALE
S5	11545653	DOURADA SCMEPP LTDA
S5	20251847	EGONCRED SCMEPP LTDA.
S5	4849745	FACILICRED SCM LTDA
S5	24537861	FFA SCMEPP LTDA.
S5	4986548	FID SCMEPP LTDA
S5	4307598	FIDUCIA SCMEPP LTDA
S5	4275302	FINACRED SCM LTDA
S5	18810553	FINSAOL SCMEPP S.A.
S5	7584094	FLEX SCM LTDA
S5	6039009	FUTURA SCM LTDA
S5	11165756	GLOBAL SCM LTDA
S5	2347114	GREENCRED COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSAORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL
S5	20158571	HR SCMEPP LTDA.
S5	7693858	HSCM SCMEPP LTDA.
S5	4230630	JBCRED S.A. SCME
S5	19324634	LAMARA SCMEPP LTDA.
S5	11581339	MONEY PLUS SCMEPP LTDA
S5	17826860	MS SCMEPP LTDA
S5	49204605	NOSSA TERRA COOPERATIVA DE CREDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEG�CIO E AFINS
S5	7945233	P�LOCRED SCMEPP LTDA.
S5	6249129	RPW SCMEPP S.A.
S5	8430732	SCB CREDITO SCMEPP LTDA
S5	1559914	SICOOB AC CREDI - COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO LESTE E NORDESTE MINEIRO LTDA.
S5	56882988	SICOOB CREDICONT - COOPERATIVA ECONOMIA CREDITO MUTUO EMPREGADOS EMPRESAS INDUSTRIAIS, COMERCIAIS,DE ASSIST. TECNICA E LOCADORAS, NAS AREAS DE METALURGIA E MAT. ELETRICO REGIAOES SAO PAULO E CAMPINAS
S5	2031139	SICOOB CREDIMONTES - COOPERATIVA DE CREDITO DE LIVRE ADMISSAO REGIAONAL DE MONTES CLAROS LTDA
S5	1667766	SICOOB CREDINOVA - COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE NOVA SERRANA E REGIAO CENTRO-OESTE LTDA.
S5	1760242	SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CREDITO DOS EMPREGADOS DAS INSTITUICOES DE ENSINO E PESQUISA E DE SERVIDORES PUBLICOS DE MINAS GERAIS LTDA.
S5	41180092	SICREDI ALAGOAS - COOPERATIVA DE CREDITO
S5	83315408	SICREDI BELEM - COOPERATIVA DE CREDITO
S5	86913993	SICREDI CARIRI - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA REGIAO DO CARIRI
S5	72257793	SICREDI CEARA CENTRO NORTE ? COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE E DE PEQUENOS EMPRESARIOS, MICROEMPRESARIOS OU MICROEMPREENDEDORES DA REGIAO CENTRO NORTE DO CEARA LTDA.
S5	5545390	SICREDI COOMAMP - COOPERATIVA DE CREDITO DOS MEMBROS DE INSTITUICOES PUBLICAS DAS CARREIRAS JURIDICAS E DOS SERVIDORES PUBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SAO LUIS/MA E MUNICIPIOS CIRCUNVIZIN
S5	68389	SICREDI CRATEUS - COOPERATIVA DE CREDITO DE PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIAO DE CRATEUS
S5	4138455	SICREDI CREDSUPER - COOPERATIVA DE CREDITO SICREDI CREDSUPER
S5	3428338	SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DAS INSTITUICOES PUBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAAIBA LTDA.
S5	4179861	SICREDI JURISCRED - COOPERATIVA DE CREDITO DOS MEMBROS DO PODER JUDICIARIO, DO MINISTERIO PUBLICO, DA ADVOCACIA, DE ORGAOS JURIDICOS E DE SERVIDORES PUBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS
S5	4146333	SICREDI PERNAMBUCRED - COOPERATIVA DE CREDITO DOS SERVIDORES PUBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIARIO E DO MINISTERIO PUBLICO EM PERNAMBUCO
S5	3128973	SICREDI PIAUI - COOPERATIVA DE CREDITO DOS PROFISSIONAIS DA SAUDE DAS REGIAOES CENTRO E NORTE DO PIAUI
S5	70241658	SICREDI RECIFE - COOPERATIVA DE CREDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL
S5	4316357	SAOCIALCRED S/A SCMEPP
S5	5289612	SAOCICRED SCMEPP LTDA.
S5	9210106	SAOCRED S.A. SCM
S5	18394228	TORRES MENDES SCMEPP LTDA.
S5	4445917	UNICRED CAMPOS - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CAMPOS LTDA.
S5	39231527	UNICRED COSTA DO SAOL RJ - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DE SAUDE DA COSTA DO SAOL LTDA.
S5	74220948	UNIPRIME OESTE PAULISTA - COOPERATIVA DE CREDITO DOS PROFISSIONAIS DA AREA DA SAUDE DE PRESIDENTE PRUDENTE E REGIAO
S5	7799277	VALOR
S5	20269566	VNK SCMEPP
S1	0	BANCO DO BRASIL S/A
S2	92702067	BANCO DO ESTADO DO RIO GRANDE DO SUL SA
S3	58616418	BANCO FIBRA SA
S3	59274605	BANCO GMAC S.A.
S1	33058660	BANCO ITAU S/A
S1	60394079	BANCO ITAUBANK S.A.
S3	17184037	BANCO MERCANTIL DO BRASIL S.A
S3	92894922	BANCO ORIGINAL S/A
S3	13258615	BANCO PAN
S3	59285411	BANCO PAN S.A
S2	58160789	BANCO SAFRA S/A
S2	7002898	BANCO SAFRA S/A
S1	33517640	BANCO SANTADER S/A.
S1	90400888	BANCO SANTANDER (BRASIL) S/A
S3	59109165	BANCO VOLKSWAGEN
S2	59588111	BANCO VOTORANTIM S.A.
S3	28127603	BANESTES S/A BANCO DO ESTADO DO ESPIRITO SANTO
S3	208	BRB BANCO DE BRASILIA S/A
S3	7450604	CHINA CONSTRUCTION BANK (BRASIL) BANCO MULTIPLO S/
S1	60872504	ITAU UNIBANCO HOLDING S.A.
